date,store_id,SKU,sku_name,category,units_sold,price_per_unit_usd,revenue_usd,promotion_flag,unit_of_measure,Date,price_per_unit_usd_fluctuated,price_per_unit_usd_updated
04-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2024-04-11,2.28,1.56
04-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2024-04-12,2.28,1.56
05-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,104,2.11,219.44,0,lb,2024-05-11,2.04,1.56
05-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,108,2.11,227.88,0,lb,2024-05-12,2.04,1.56
06-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,99,2.11,208.89,0,lb,2024-06-11,2.04,2.39
06-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,76,2.11,160.36,0,lb,2024-06-12,1.99,2.39
07-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2024-07-11,1.99,2.39
07-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,65,2.11,137.15,0,lb,2024-07-12,1.99,2.73
08-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,90,2.11,189.9,0,lb,2024-08-11,1.99,2.73
08-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,134,2.11,282.74,0,lb,2024-08-12,1.79,2.73
09-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,112,2.11,236.32,0,lb,2024-09-11,1.79,2.73
09-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,60,2.11,126.6,0,lb,2024-09-12,1.79,2.32
10-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,113,2.11,238.43,0,lb,2024-10-11,1.86,2.32
10-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,101,2.11,213.11,0,lb,2024-10-12,1.86,2.32
14-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb,2024-10-14,1.86,2.47
15-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,90,1.86,167.11,1,lb,2024-10-15,1.9,2.47
16-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb,2024-10-16,1.9,2.47
17-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2024-10-17,1.9,2.47
18-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,82,2.11,173.02,0,lb,2024-10-18,1.9,2.71
19-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,45,2.11,94.95,0,lb,2024-10-19,1.9,2.71
20-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2024-10-20,1.9,2.71
21-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,76,2.11,160.36,0,lb,2024-10-21,2.19,2.71
22-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2024-10-22,2.19,1.64
23-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,38,2.11,80.18,0,lb,2024-10-23,2.19,1.64
24-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb,2024-10-24,1.8,1.64
25-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb,2024-10-25,1.8,2.37
26-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,89,2.11,187.79,0,lb,2024-10-26,1.8,2.37
27-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb,2024-10-27,1.8,2.37
28-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2024-10-28,2.21,2.37
29-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2024-10-29,2.21,1.66
30-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2024-10-30,2.21,1.66
31-10-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2024-10-31,2.32,1.66
11-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,86,2.11,181.46,0,lb,2024-11-11,2.32,1.83
11-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,42,2.11,88.62,0,lb,2024-11-12,2.32,1.83
13-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2024-11-13,2.32,1.83
14-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,91,2.11,192.01,0,lb,2024-11-14,1.97,1.66
15-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,80,2.11,168.8,0,lb,2024-11-15,1.97,1.66
16-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2024-11-16,1.97,1.66
17-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,115,2.11,242.65,0,lb,2024-11-17,1.97,1.66
18-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,84,2.11,177.24,0,lb,2024-11-18,1.97,1.64
19-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,90,2.11,189.9,0,lb,2024-11-19,1.97,1.64
20-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,111,1.86,206.1,1,lb,2024-11-20,1.97,1.64
21-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,88,2.11,185.68,0,lb,2024-11-21,1.93,1.93
22-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,105,2.11,221.55,0,lb,2024-11-22,1.93,1.93
23-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,117,2.11,246.87,0,lb,2024-11-23,1.93,1.93
24-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,140,2.11,295.4,0,lb,2024-11-24,1.95,2.18
25-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,87,2.11,183.57,0,lb,2024-11-25,1.95,2.18
26-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2024-11-26,1.95,2.18
27-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,84,2.11,177.24,0,lb,2024-11-27,1.95,2.18
28-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,84,2.11,177.24,0,lb,2024-11-28,2.08,2.08
29-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb,2024-11-29,2.08,2.08
30-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,96,2.11,202.56,0,lb,2024-11-30,2.08,2.08
12-11-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2024-12-11,2.08,2.08
12-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,89,2.11,187.79,0,lb,2024-12-12,1.87,1.82
13-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,97,2.11,204.67,0,lb,2024-12-13,1.87,1.82
14-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,147,2.11,310.17,0,lb,2024-12-14,1.87,1.82
15-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2024-12-15,2.17,1.82
16-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,118,1.86,219.1,1,lb,2024-12-16,2.17,2.19
17-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,88,2.11,185.68,0,lb,2024-12-17,2.17,2.19
18-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,97,1.86,180.11,1,lb,2024-12-18,2.17,2.19
19-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,83,2.11,175.13,0,lb,2024-12-19,2.14,2.62
20-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,87,2.11,183.57,0,lb,2024-12-20,2.14,2.62
21-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,89,2.11,187.79,0,lb,2024-12-21,2.14,2.62
22-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,65,2.11,137.15,0,lb,2024-12-22,2.36,2.67
23-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,88,2.11,185.68,0,lb,2024-12-23,2.36,2.67
24-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,49,2.11,103.39,0,lb,2024-12-24,2.36,2.67
25-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,88,1.86,163.4,1,lb,2024-12-25,2.36,2.38
26-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,89,2.11,187.79,0,lb,2024-12-26,2.03,2.38
27-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,91,2.11,192.01,0,lb,2024-12-27,2.03,2.38
28-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,130,2.11,274.3,0,lb,2024-12-28,2.03,2.3
29-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,113,2.11,238.43,0,lb,2024-12-29,2.39,2.3
30-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,98,2.11,206.78,0,lb,2024-12-30,2.39,2.3
31-12-2024,Giant_Store_001,1023,Chicken_Wings,Poultry,76,2.11,160.36,0,lb,2024-12-31,2.39,1.75
01-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb,2025-01-01,2.39,1.75
01-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb,2025-01-02,1.81,1.75
01-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,79,2.11,166.69,0,lb,2025-01-03,1.81,1.75
01-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,39,2.11,82.29,0,lb,2025-01-04,1.81,2.32
01-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb,2025-01-05,1.8,2.32
01-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,109,2.11,229.99,0,lb,2025-01-06,1.8,2.32
01-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb,2025-01-07,1.8,2.58
01-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2025-01-08,2.03,2.58
01-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2025-01-09,2.03,2.58
01-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,55,2.11,116.05,0,lb,2025-01-10,2.03,2.58
13-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-01-13,1.97,2.64
14-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,60,2.11,126.6,0,lb,2025-01-14,1.97,2.64
15-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb,2025-01-15,1.97,2.64
16-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb,2025-01-16,2.37,2.47
17-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb,2025-01-17,2.37,2.47
18-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb,2025-01-18,2.37,2.47
19-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2025-01-19,2.08,2.24
20-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,49,2.11,103.39,0,lb,2025-01-20,2.08,2.24
21-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2025-01-21,2.08,2.24
22-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,50,2.11,105.5,0,lb,2025-01-22,2.08,2.07
23-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb,2025-01-23,2.39,2.07
24-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2025-01-24,2.39,2.07
25-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,82,2.11,173.02,0,lb,2025-01-25,2.39,1.94
26-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,63,2.11,132.93,0,lb,2025-01-26,2.39,1.94
27-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2025-01-27,1.89,1.94
28-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,70,2.11,147.7,0,lb,2025-01-28,1.89,1.94
29-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,48,2.11,101.28,0,lb,2025-01-29,1.89,1.55
30-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,45,2.11,94.95,0,lb,2025-01-30,2.4,1.55
31-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2025-01-31,2.4,1.55
02-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,1.86,128.12,1,lb,2025-02-01,2.4,1.55
02-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,107,2.11,225.77,0,lb,2025-02-02,2.4,1.71
02-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,92,2.11,194.12,0,lb,2025-02-03,2.08,1.71
02-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-02-04,2.08,1.71
02-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,77,1.86,142.97,1,lb,2025-02-05,2.08,2.73
02-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2025-02-06,2.08,2.73
02-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2025-02-07,2.25,2.73
02-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2025-02-08,2.25,2.73
02-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb,2025-02-09,2.25,1.68
02-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2025-02-10,2.25,1.68
13-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb,2025-02-13,2.14,1.68
14-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2025-02-14,2.14,1.68
15-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2025-02-15,2.14,1.8
16-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,90,2.11,189.9,0,lb,2025-02-16,2.14,1.8
17-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2025-02-17,1.98,1.8
18-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,44,2.11,92.84,0,lb,2025-02-18,1.98,1.8
19-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2025-02-19,1.98,1.93
20-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb,2025-02-20,1.98,1.93
21-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb,2025-02-21,2.16,1.93
22-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,92,2.11,194.12,0,lb,2025-02-22,2.16,1.93
23-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb,2025-02-23,2.16,2.05
24-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,47,2.11,99.17,0,lb,2025-02-24,2.16,2.05
25-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,79,1.86,146.69,1,lb,2025-02-25,2.2,2.05
26-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,59,2.11,124.49,0,lb,2025-02-26,2.2,2.05
27-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb,2025-02-27,2.2,1.7
28-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,46,2.11,97.06,0,lb,2025-02-28,2.2,1.7
03-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2025-03-01,2.0,1.7
03-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,60,2.11,126.6,0,lb,2025-03-02,2.0,2.66
03-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb,2025-03-03,2.0,2.66
03-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-03-04,2.0,2.66
03-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-03-05,2.42,2.66
03-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2025-03-06,2.42,1.9
03-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,84,1.86,155.97,1,lb,2025-03-07,2.42,1.9
03-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2025-03-08,2.42,1.9
03-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb,2025-03-09,2.22,2.47
03-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb,2025-03-10,2.22,2.47
13-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2025-03-13,2.22,2.47
14-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,50,2.11,105.5,0,lb,2025-03-14,2.13,1.55
15-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2025-03-15,2.13,1.55
16-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,76,2.11,160.36,0,lb,2025-03-16,2.13,1.55
17-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb,2025-03-17,2.13,1.55
18-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,88,1.86,163.4,1,lb,2025-03-18,1.97,1.85
19-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb,2025-03-19,1.97,1.85
20-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,70,2.11,147.7,0,lb,2025-03-20,1.97,1.85
21-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,60,2.11,126.6,0,lb,2025-03-21,1.97,1.68
22-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2025-03-22,1.92,1.68
23-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,94,2.11,198.34,0,lb,2025-03-23,1.92,1.68
24-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,53,2.11,111.83,0,lb,2025-03-24,1.92,1.68
25-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb,2025-03-25,1.92,2.24
26-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-03-26,1.85,2.24
27-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2025-03-27,1.85,2.24
28-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb,2025-03-28,1.85,2.25
29-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,94,2.11,198.34,0,lb,2025-03-29,1.92,2.25
30-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2025-03-30,1.92,2.25
31-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb,2025-03-31,1.92,2.25
04-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,88,2.11,185.68,0,lb,2025-04-01,1.92,1.56
04-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2025-04-02,1.87,1.56
04-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,80,2.11,168.8,0,lb,2025-04-03,1.87,1.56
04-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2025-04-04,1.87,1.56
04-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,89,2.11,187.79,0,lb,2025-04-05,1.87,2.63
04-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,82,2.11,173.02,0,lb,2025-04-06,2.07,2.63
04-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,87,2.11,183.57,0,lb,2025-04-07,2.07,2.63
04-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb,2025-04-08,2.07,2.22
04-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2025-04-09,2.07,2.22
04-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,93,2.11,196.23,0,lb,2025-04-10,1.99,2.22
13-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,103,2.11,217.33,0,lb,2025-04-13,1.99,2.22
14-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb,2025-04-14,1.99,2.66
15-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb,2025-04-15,1.99,2.66
16-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb,2025-04-16,2.15,2.66
17-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2025-04-17,2.15,2.06
18-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2025-04-18,2.15,2.06
19-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,98,2.11,206.78,0,lb,2025-04-19,2.15,2.06
20-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,90,2.11,189.9,0,lb,2025-04-20,2.29,2.62
21-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2025-04-21,2.29,2.62
22-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb,2025-04-22,2.29,2.62
23-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2025-04-23,2.29,2.62
24-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb,2025-04-24,2.12,2.21
25-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2025-04-25,2.12,2.21
26-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,104,2.11,219.44,0,lb,2025-04-26,2.12,2.21
27-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2025-04-27,1.96,2.02
28-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb,2025-04-28,1.96,2.02
29-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb,2025-04-29,1.96,2.02
30-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb,2025-04-30,2.26,2.02
05-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,98,2.11,206.78,0,lb,2025-05-01,2.26,1.9
05-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb,2025-05-02,2.26,1.9
05-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,92,1.86,170.83,1,lb,2025-05-03,2.26,1.9
05-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,83,2.11,175.13,0,lb,2025-05-04,2.32,2.28
05-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb,2025-05-05,2.32,2.28
05-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,65,2.11,137.15,0,lb,2025-05-06,2.32,2.28
05-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,83,2.11,175.13,0,lb,2025-05-07,1.9,1.5
05-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb,2025-05-08,1.9,1.5
05-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb,2025-05-09,1.9,1.5
05-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,97,2.11,204.67,0,lb,2025-05-10,2.25,2.48
13-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,59,2.11,124.49,0,lb,2025-05-13,2.25,2.48
14-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-05-14,2.25,2.48
15-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,86,2.11,181.46,0,lb,2025-05-15,2.38,2.48
16-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,59,2.11,124.49,0,lb,2025-05-16,2.38,1.48
17-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,88,2.11,185.68,0,lb,2025-05-17,2.38,1.48
18-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,130,1.86,241.38,1,lb,2025-05-18,2.38,1.48
19-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,64,2.11,135.04,0,lb,2025-05-19,2.31,2.1
20-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb,2025-05-20,2.31,2.1
21-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,65,2.11,137.15,0,lb,2025-05-21,2.31,2.1
22-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2025-05-22,2.22,2.42
23-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,87,2.11,183.57,0,lb,2025-05-23,2.22,2.42
24-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb,2025-05-24,2.22,2.42
25-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,92,2.11,194.12,0,lb,2025-05-25,2.22,2.42
26-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,55,2.11,116.05,0,lb,2025-05-26,2.42,2.26
27-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb,2025-05-27,2.42,2.26
28-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,76,2.11,160.36,0,lb,2025-05-28,2.42,2.26
29-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,71,2.11,149.81,0,lb,2025-05-29,2.37,2.26
30-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb,2025-05-30,2.37,2.28
31-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb,2025-05-31,2.37,2.28
06-01-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,48,2.11,101.28,0,lb,2025-06-01,2.33,2.28
06-02-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,53,2.11,111.83,0,lb,2025-06-02,2.33,1.68
06-03-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,53,2.11,111.83,0,lb,2025-06-03,2.33,1.68
06-04-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,79,2.11,166.69,0,lb,2025-06-04,2.28,1.68
06-05-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,99,1.86,183.82,1,lb,2025-06-05,2.28,2.21
06-06-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,70,2.11,147.7,0,lb,2025-06-06,2.28,2.21
