date,store_id,sku_id,sku_name,category,units_sold,price_per_unit_usd,revenue_usd,promotion_flag,unit_of_measure
25-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,77,2.11,162.47,0,lb
26-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,51,2.11,107.61,0,lb
27-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,94,2.11,198.34,0,lb
28-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb
29-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,93,2.11,196.23,0,lb
30-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb
31-07-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,99,2.11,208.89,0,lb
01-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb
02-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,78,2.11,164.58,0,lb
03-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb
04-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb
05-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb
06-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb
07-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,58,2.11,122.38,0,lb
08-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,45,2.11,94.95,0,lb
09-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,72,2.11,151.92,0,lb
10-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb
11-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,80,2.11,168.8,0,lb
12-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb
13-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,49,2.11,103.39,0,lb
14-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,52,2.11,109.72,0,lb
15-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,63,2.11,132.93,0,lb
16-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,121,2.11,255.31,0,lb
17-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,71,2.11,149.81,0,lb
18-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,44,2.11,92.84,0,lb
19-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb
20-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,50,2.11,105.5,0,lb
21-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,1.86,113.26,1,lb
22-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,88,1.86,163.4,1,lb
23-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,71,2.11,149.81,0,lb
24-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,55,2.11,116.05,0,lb
25-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,60,2.11,126.6,0,lb
26-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb
27-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb
28-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb
29-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,73,2.11,154.03,0,lb
30-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb
31-08-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,93,2.11,196.23,0,lb
01-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb
02-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb
03-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb
04-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,81,2.11,170.91,0,lb
05-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb
06-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb
07-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,98,1.86,181.97,1,lb
08-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,46,2.11,97.06,0,lb
09-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb
10-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,67,2.11,141.37,0,lb
11-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,109,1.86,202.39,1,lb
12-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb
13-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,75,2.11,158.25,0,lb
14-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,70,2.11,147.7,0,lb
15-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,70,2.11,147.7,0,lb
16-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,82,2.11,173.02,0,lb
17-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,1.86,122.55,1,lb
18-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,69,2.11,145.59,0,lb
19-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,74,2.11,156.14,0,lb
20-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,59,2.11,124.49,0,lb
21-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,85,2.11,179.35,0,lb
22-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,56,2.11,118.16,0,lb
23-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,47,2.11,99.17,0,lb
24-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,61,2.11,128.71,0,lb
25-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,40,2.11,84.4,0,lb
26-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,71,2.11,149.81,0,lb
27-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,62,2.11,130.82,0,lb
28-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,101,2.11,213.11,0,lb
29-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,57,2.11,120.27,0,lb
30-09-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,82,1.86,152.26,1,lb
01-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,55,2.11,116.05,0,lb
02-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,54,2.11,113.94,0,lb
03-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,68,2.11,143.48,0,lb
04-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,93,2.11,196.23,0,lb
05-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,97,2.11,204.67,0,lb
06-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,63,2.11,132.93,0,lb
07-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,79,2.11,166.69,0,lb
08-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,52,2.11,109.72,0,lb
09-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,71,2.11,149.81,0,lb
10-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,87,1.86,161.54,1,lb
11-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,110,2.11,232.1,0,lb
12-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,94,2.11,198.34,0,lb
13-10-2025,Giant_Store_001,1023,Chicken_Wings,Poultry,66,2.11,139.26,0,lb
14-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,28,2.41,67.48,0,lb
15-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,30,2.41,72.3,0,lb
16-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.12,95.44,1,lb
17-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
18-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
19-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
20-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
21-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
22-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
23-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
24-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,32,2.41,77.12,0,lb
25-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,29,2.41,69.89,0,lb
26-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.41,101.22,0,lb
27-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
28-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,17,2.41,40.97,0,lb
29-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
30-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,27,2.41,65.07,0,lb
31-10-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,62,2.12,131.49,1,lb
01-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,57,2.41,137.37,0,lb
02-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
03-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,52,2.41,125.32,0,lb
04-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
05-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
06-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,47,2.41,113.27,0,lb
07-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
08-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
09-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.41,108.45,0,lb
10-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.41,151.83,0,lb
11-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,59,2.41,142.19,0,lb
12-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
13-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,48,2.41,115.68,0,lb
14-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,55,2.41,132.55,0,lb
15-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
16-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,79,2.12,167.54,1,lb
17-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,56,2.41,134.96,0,lb
18-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,48,2.41,115.68,0,lb
19-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
20-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
21-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
22-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,47,2.41,113.27,0,lb
23-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
24-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
25-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,53,2.41,127.73,0,lb
26-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
27-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,44,2.41,106.04,0,lb
28-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
29-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
30-11-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,61,2.41,147.01,0,lb
01-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,76,2.12,161.18,1,lb
02-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,65,2.12,137.85,1,lb
03-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
04-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
05-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,57,2.41,137.37,0,lb
06-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.41,108.45,0,lb
07-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,48,2.41,115.68,0,lb
08-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.41,151.83,0,lb
09-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
10-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
11-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
12-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.41,108.45,0,lb
13-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,44,2.41,106.04,0,lb
14-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,62,2.12,131.49,1,lb
15-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.41,151.83,0,lb
16-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
17-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
18-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
19-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
20-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
21-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,76,2.12,161.18,1,lb
22-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
23-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
24-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.41,101.22,0,lb
25-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
26-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
27-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
28-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,59,2.41,142.19,0,lb
29-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
30-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,49,2.41,118.09,0,lb
31-12-2024,Giant_Store_001,1024,Ground_Chicken,Poultry,52,2.12,110.28,1,lb
01-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
02-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
03-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
04-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
05-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,64,2.12,135.73,1,lb
06-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,31,2.41,74.71,0,lb
07-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,31,2.41,74.71,0,lb
08-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
09-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
10-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,26,2.41,62.66,0,lb
11-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,59,2.12,125.13,1,lb
12-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,52,2.41,125.32,0,lb
13-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,23,2.41,55.43,0,lb
14-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
15-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.12,89.07,1,lb
16-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
17-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
18-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
19-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,47,2.41,113.27,0,lb
20-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,31,2.41,74.71,0,lb
21-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
22-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
23-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.12,82.71,1,lb
24-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
25-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
26-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,54,2.41,130.14,0,lb
27-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,22,2.41,53.02,0,lb
28-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
29-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
30-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
31-01-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
01-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,52,2.41,125.32,0,lb
02-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,47,2.41,113.27,0,lb
03-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.41,101.22,0,lb
04-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
05-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
06-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
07-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,32,2.41,77.12,0,lb
08-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
09-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,56,2.41,134.96,0,lb
10-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,29,2.41,69.89,0,lb
11-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
12-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
13-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,53,2.41,127.73,0,lb
14-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
15-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,48,2.41,115.68,0,lb
16-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
17-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
18-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.12,133.61,1,lb
19-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
20-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
21-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
22-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
23-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,35,2.41,84.35,0,lb
24-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
25-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
26-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
27-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
28-02-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
01-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.41,151.83,0,lb
02-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,62,2.41,149.42,0,lb
03-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
04-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
05-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.41,122.91,0,lb
06-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
07-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,23,2.41,55.43,0,lb
08-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,32,2.41,77.12,0,lb
09-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,47,2.41,113.27,0,lb
10-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,27,2.41,65.07,0,lb
11-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
12-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,28,2.41,67.48,0,lb
13-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
14-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,28,2.41,67.48,0,lb
15-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.41,101.22,0,lb
16-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,52,2.41,125.32,0,lb
17-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
18-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
19-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
20-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
21-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,32,2.41,77.12,0,lb
22-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
23-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
24-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,31,2.41,74.71,0,lb
25-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,27,2.41,65.07,0,lb
26-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
27-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.41,108.45,0,lb
28-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,25,2.41,60.25,0,lb
29-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
30-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,50,2.41,120.5,0,lb
31-03-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
01-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,22,2.41,53.02,0,lb
02-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
03-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
04-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
05-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
06-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,39,2.41,93.99,0,lb
07-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,25,2.41,60.25,0,lb
08-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
09-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
10-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
11-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
12-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,34,2.41,81.94,0,lb
13-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,40,2.41,96.4,0,lb
14-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,24,2.41,57.84,0,lb
15-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,32,2.41,77.12,0,lb
16-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,51,2.12,108.16,1,lb
17-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
18-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
19-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,63,2.41,151.83,0,lb
20-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.41,110.86,0,lb
21-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,37,2.41,89.17,0,lb
22-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,29,2.41,69.89,0,lb
23-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
24-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,30,2.41,72.3,0,lb
25-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.41,101.22,0,lb
26-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,45,2.41,108.45,0,lb
27-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,23,2.41,55.43,0,lb
28-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,36,2.41,86.76,0,lb
29-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,27,2.41,65.07,0,lb
30-04-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,31,2.41,74.71,0,lb
01-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,23,2.41,55.43,0,lb
02-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
03-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,83,2.12,176.03,1,lb
04-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,41,2.41,98.81,0,lb
05-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,43,2.41,103.63,0,lb
06-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,38,2.41,91.58,0,lb
07-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,42,2.12,89.07,1,lb
08-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
09-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,46,2.12,97.56,1,lb
10-05-2025,Giant_Store_001,1024,Ground_Chicken,Poultry,33,2.41,79.53,0,lb
